date,city,death,pm10,tempF,o3,dow,season
1987-12-06,chic,142,-20.58095238,31.5,-11.83666624,Sunday,Autumn
1987-12-07,chic,124,-17.57006369,38.5,-20.99802721,Monday,Autumn
1987-12-08,chic,112,-14.8343949,46.5,-21.32223133,Tuesday,Autumn
1987-12-09,chic,116,-22.10509554,49.5,-17.27880905,Wednesday,Autumn
1987-12-10,chic,136,-11.08306709,38.0,-19.46755394,Thursday,Autumn
1987-12-11,chic,138,-13.36518273,41.0,-22.10172571,Friday,Autumn
1987-12-12,chic,136,-14.06070288,35.0,-15.84088668,Saturday,Autumn
1987-12-13,chic,108,-8.987220447,31.5,-13.72628839,Sunday,Autumn
1987-12-14,chic,125,-0.03514377,30.0,-13.72102282,Monday,Autumn
1987-12-15,chic,140,-24.22683706,31.0,-17.48117837,Tuesday,Autumn
1987-12-16,chic,149,-7.329073482,27.5,-14.96312447,Wednesday,Autumn
1987-12-17,chic,118,-10.3319602,20.5,-19.45638076,Thursday,Autumn
1987-12-18,chic,131,-7.086261981,23.0,-22.63108022,Friday,Autumn
1987-12-19,chic,111,-23.05774034,34.0,-23.19567566,Saturday,Autumn
1987-12-20,chic,130,-17.94871795,34.0,-14.98012371,Sunday,Autumn
1987-12-21,chic,125,NA,33.0,-20.2612213,Monday,Autumn
1987-12-22,chic,121,NA,35.0,-24.54392954,Tuesday,Autumn
1987-12-23,chic,144,-1.713116729,35.5,-21.4156255,Wednesday,Autumn
1987-12-24,chic,126,NA,41.0,-22.35423074,Thursday,Autumn
1987-12-25,chic,124,-27.16720257,33.0,-9.735146269,Friday,Autumn
1987-12-26,chic,119,NA,27.5,-6.270720989,Saturday,Autumn
1987-12-27,chic,116,1.864516129,29.0,-15.24236865,Sunday,Autumn
1987-12-28,chic,156,NA,33.5,-6.70547299,Monday,Autumn
1987-12-29,chic,112,-17.27422156,24.5,-5.556665954,Tuesday,Autumn
